item_id,order_id,product_id,quantity,price_at_purchase
2226,893,78,1,60.37
2227,893,74,2,190.09
2228,893,94,1,64.9
2229,893,92,3,326.69
2230,894,5,1,48.03
2231,894,73,2,306.44
2232,894,91,2,202.5
2233,895,19,3,303.84
2234,896,60,3,266.91
2235,896,11,3,114.12
2236,896,79,1,439.97
2237,897,88,3,482.36
2238,898,79,1,439.97
2239,898,44,3,457.0
2240,898,100,1,453.18
2241,899,74,3,190.09
2242,899,43,2,137.53
2243,899,46,2,110.25
2244,899,38,1,192.83
2245,900,94,3,64.9
2246,900,34,1,468.64
2247,900,81,2,439.61
2248,901,85,2,331.58
2249,902,37,2,126.18
2250,903,36,2,89.71
2251,904,33,1,336.74
2252,904,95,1,36.69
2253,904,78,1,60.37
2254,905,85,2,331.58
2255,905,48,1,232.13
2256,906,63,1,342.45
2257,906,68,1,438.55
2258,907,77,1,165.46
2259,907,64,2,376.68
2260,908,93,3,450.31
2261,908,22,1,44.01
2262,908,74,3,190.09
2263,908,45,1,438.8
2264,909,7,1,113.23
2265,910,61,3,431.09
2266,910,97,3,296.28
2267,910,30,2,142.6
2268,911,34,1,468.64
2269,911,68,2,438.55
2270,911,2,2,141.14
2271,911,58,2,300.22
2272,912,13,3,380.61
2273,913,79,3,439.97
2274,913,35,2,40.34
2275,913,35,2,40.34
2276,913,13,2,380.61
2277,914,99,3,34.14
2278,914,96,1,296.21
2279,914,94,3,64.9
2280,914,76,1,459.65
2281,915,41,3,118.38
2282,915,2,3,141.14
2283,916,53,1,184.19
2284,917,45,1,438.8
2285,917,93,2,450.31
2286,917,33,1,336.74
2287,917,5,1,48.03
2288,918,77,3,165.46
2289,918,16,3,478.82
2290,919,49,3,74.12
2291,919,98,3,40.14
2292,920,15,3,142.55
2293,920,24,2,443.3
2294,921,82,2,47.4
2295,922,89,3,378.86
2296,922,99,2,34.14
2297,922,33,1,336.74
2298,922,100,1,453.18
2299,923,50,2,282.88
2300,923,8,2,303.0
2301,923,34,1,468.64
2302,923,57,1,397.08
2303,924,79,2,439.97
2304,924,23,3,415.56
2305,925,28,3,492.68
2306,925,83,1,408.93
2307,925,57,3,397.08
2308,925,34,1,468.64
2309,926,100,2,453.18
2310,926,3,2,74.07
2311,926,20,3,366.22
2312,927,86,2,86.74
2313,928,51,3,374.77
2314,928,1,3,60.11
2315,928,91,2,202.5
2316,929,70,1,256.3
2317,930,16,3,478.82
2318,930,69,2,486.08
2319,930,43,3,137.53
2320,930,39,2,345.64
2321,931,47,3,200.84
2322,932,59,2,193.9
2323,933,50,3,282.88
2324,934,14,3,350.58
2325,934,89,2,378.86
2326,934,63,1,342.45
2327,934,81,2,439.61
2328,935,25,1,290.79
2329,936,63,2,342.45
2330,936,9,3,103.42
2331,937,3,1,74.07
2332,937,44,1,457.0
2333,937,44,3,457.0
2334,937,6,2,20.73
2335,938,87,3,436.85
2336,938,20,3,366.22
2337,938,75,1,271.99
2338,938,10,1,352.16
2339,939,61,3,431.09
2340,940,2,1,141.14
2341,940,81,1,439.61
2342,941,59,3,193.9
2343,942,14,1,350.58
2344,943,9,1,103.42
2345,943,55,2,379.11
2346,944,42,1,403.5
2347,944,88,3,482.36
2348,944,70,1,256.3
2349,944,42,1,403.5
2350,945,43,1,137.53
2351,945,16,2,478.82
2352,946,90,2,104.57
2353,946,71,1,435.91
2354,947,18,1,52.87
2355,948,100,1,453.18
2356,948,3,2,74.07
2357,948,11,1,114.12
2358,948,1,1,60.11
2359,949,54,3,257.22
2360,949,99,2,34.14
2361,949,89,1,378.86
2362,950,67,2,6.61
2363,950,53,1,184.19
2364,950,23,3,415.56
2365,951,92,2,326.69
2366,951,79,1,439.97
2367,952,45,2,438.8
2368,952,1,3,60.11
2369,952,31,1,417.88
2370,953,80,2,123.53
2371,954,60,3,266.91
2372,954,85,1,331.58
2373,955,20,3,366.22
2374,956,64,1,376.68
2375,956,21,3,66.79
2376,956,6,1,20.73
2377,956,83,2,408.93
2378,957,43,3,137.53
2379,957,98,2,40.14
2380,957,6,1,20.73
2381,958,21,1,66.79
2382,958,63,3,342.45
2383,959,93,2,450.31
2384,959,76,3,459.65
2385,960,30,1,142.6
2386,960,42,1,403.5
2387,960,13,1,380.61
2388,961,49,1,74.12
2389,961,10,2,352.16
2390,962,19,1,303.84
2391,962,79,2,439.97
2392,962,23,2,415.56
2393,962,48,1,232.13
2394,963,35,1,40.34
2395,963,43,1,137.53
2396,963,5,3,48.03
2397,964,15,2,142.55
2398,964,59,2,193.9
2399,965,38,3,192.83
2400,965,21,3,66.79
2401,966,74,3,190.09
2402,966,30,1,142.6
2403,967,28,3,492.68
2404,967,61,2,431.09
2405,967,36,1,89.71
2406,967,94,2,64.9
2407,968,42,2,403.5
2408,968,75,1,271.99
2409,969,74,1,190.09
2410,969,54,1,257.22
2411,970,55,3,379.11
2412,971,58,2,300.22
2413,972,89,3,378.86
2414,973,46,2,110.25
2415,973,31,3,417.88
2416,974,21,3,66.79
2417,974,59,3,193.9
2418,974,96,3,296.21
2419,975,99,1,34.14
2420,975,91,2,202.5
2421,975,24,2,443.3
2422,975,81,2,439.61
2423,976,50,3,282.88
2424,977,55,2,379.11
2425,977,90,3,104.57
2426,977,70,3,256.3
2427,978,80,2,123.53
2428,979,7,1,113.23
2429,979,50,2,282.88
2430,979,60,3,266.91
2431,980,83,3,408.93
2432,980,91,1,202.5
2433,981,18,2,52.87
2434,981,31,3,417.88
2435,982,97,3,296.28
2436,982,98,1,40.14
2437,983,65,3,173.39
2438,983,55,2,379.11
2439,983,7,1,113.23
2440,984,65,3,173.39
2441,984,16,2,478.82
2442,984,91,3,202.5
2443,984,87,3,436.85
2444,985,87,3,436.85
2445,985,9,1,103.42
2446,985,59,1,193.9
2447,986,37,1,126.18
2448,986,14,1,350.58
2449,987,64,1,376.68
2450,987,27,3,117.81
2451,988,54,3,257.22
2452,988,70,1,256.3
2453,988,61,2,431.09
2454,989,38,1,192.83
2455,990,67,3,6.61
2456,990,43,2,137.53
2457,991,63,3,342.45
2458,991,86,3,86.74
2459,991,68,3,438.55
2460,992,40,1,343.88
2461,992,34,1,468.64
2462,993,99,1,34.14
2463,993,19,2,303.84
2464,993,37,2,126.18
2465,994,92,3,326.69
2466,994,37,1,126.18
2467,995,21,1,66.79
2468,995,15,1,142.55
2469,996,34,2,468.64
2470,996,24,1,443.3
2471,996,72,3,421.63
2472,996,5,3,48.03
2473,997,48,2,232.13
2474,997,70,1,256.3
2475,998,52,2,449.42
2476,999,41,1,118.38
2477,999,1,3,60.11
2478,999,70,3,256.3
2479,999,43,3,137.53
2480,1000,97,3,296.28
2481,1000,86,1,86.74
2482,1000,73,3,306.44
2483,1001,89,1,378.86
2484,1001,94,2,64.9
2485,1001,6,1,20.73
2486,1002,4,2,339.97
2487,1002,80,1,123.53
2488,1002,58,2,300.22
2489,1003,75,3,271.99
2490,1003,29,2,433.91
2491,1004,87,3,436.85
2492,1004,12,3,142.7
2493,1004,51,1,374.77
2494,1004,63,2,342.45
2495,1005,86,2,86.74
2496,1006,48,2,232.13
2497,1006,48,1,232.13
2498,1006,37,2,126.18
2499,1006,45,2,438.8
2500,1007,28,3,492.68
2501,1008,57,2,397.08
2502,1008,21,3,66.79
2503,1008,55,3,379.11
2504,1008,54,1,257.22
2505,1009,19,1,303.84
2506,1010,9,3,103.42
2507,1010,97,2,296.28
2508,1010,12,1,142.7
2509,1011,54,1,257.22
2510,1011,72,2,421.63
2511,1011,91,3,202.5
2512,1012,24,2,443.3
2513,1012,38,3,192.83
2514,1013,75,2,271.99
2515,1013,64,3,376.68
2516,1013,95,2,36.69
2517,1014,20,2,366.22
2518,1015,16,3,478.82
2519,1015,86,2,86.74
2520,1015,54,1,257.22
2521,1015,63,3,342.45
2522,1016,98,2,40.14
2523,1017,77,3,165.46
2524,1018,34,3,468.64
2525,1018,88,2,482.36
2526,1018,89,1,378.86
2527,1018,48,3,232.13
2528,1019,21,3,66.79
2529,1019,8,1,303.0
2530,1019,41,2,118.38
2531,1020,21,1,66.79
2532,1020,35,2,40.34
2533,1020,54,3,257.22
2534,1021,38,2,192.83
2535,1022,66,1,220.21
2536,1023,77,1,165.46
2537,1024,88,2,482.36
2538,1024,35,3,40.34
2539,1024,90,3,104.57
2540,1025,19,1,303.84
2541,1025,18,3,52.87
2542,1025,37,2,126.18
2543,1026,21,1,66.79
2544,1026,28,1,492.68
2545,1026,65,1,173.39
2546,1027,54,2,257.22
2547,1028,3,2,74.07
2548,1028,45,2,438.8
2549,1029,77,3,165.46
2550,1029,98,2,40.14
2551,1029,23,3,415.56
2552,1029,39,1,345.64
2553,1030,17,3,55.59
2554,1030,19,3,303.84
2555,1031,17,1,55.59
2556,1031,55,3,379.11
2557,1032,3,2,74.07
2558,1033,14,1,350.58
2559,1033,85,3,331.58
2560,1034,33,1,336.74
2561,1035,97,1,296.28
2562,1036,76,1,459.65
2563,1036,24,3,443.3
2564,1037,96,2,296.21
2565,1037,75,2,271.99
2566,1038,65,3,173.39
2567,1038,9,1,103.42
2568,1039,68,1,438.55
2569,1040,22,3,44.01
2570,1040,1,3,60.11
2571,1040,13,1,380.61
2572,1041,47,3,200.84
2573,1041,76,1,459.65
2574,1041,57,3,397.08
2575,1041,14,1,350.58
2576,1042,55,1,379.11
2577,1042,66,1,220.21
2578,1042,53,1,184.19
2579,1042,98,2,40.14
2580,1043,64,2,376.68
2581,1043,91,2,202.5
2582,1044,42,2,403.5
2583,1045,77,3,165.46
2584,1045,40,3,343.88
2585,1045,57,1,397.08
2586,1045,71,2,435.91
2587,1046,25,1,290.79
2588,1046,61,3,431.09
2589,1046,48,1,232.13
2590,1046,2,3,141.14
2591,1047,57,3,397.08
2592,1047,85,3,331.58
2593,1047,11,1,114.12
2594,1047,19,2,303.84
2595,1048,95,1,36.69
2596,1049,44,1,457.0
2597,1049,77,2,165.46
2598,1050,93,2,450.31
2599,1050,36,3,89.71
2600,1050,99,3,34.14
2601,1050,76,2,459.65
2602,1051,46,2,110.25
2603,1051,86,3,86.74
2604,1051,52,2,449.42
2605,1051,66,2,220.21
2606,1052,16,2,478.82
2607,1053,4,1,339.97
2608,1053,95,1,36.69
2609,1054,23,2,415.56
2610,1055,39,3,345.64
2611,1055,80,1,123.53
2612,1056,60,1,266.91
2613,1056,38,3,192.83
2614,1056,64,2,376.68
2615,1056,65,2,173.39
2616,1057,98,1,40.14
2617,1058,50,2,282.88
2618,1059,59,1,193.9
2619,1059,5,1,48.03
2620,1059,72,3,421.63
2621,1059,100,2,453.18
2622,1060,56,1,80.66
2623,1060,40,3,343.88
2624,1060,50,2,282.88
2625,1060,98,1,40.14
2626,1061,61,3,431.09
2627,1061,21,3,66.79
2628,1061,8,2,303.0
2629,1061,34,2,468.64
2630,1062,99,2,34.14
2631,1062,42,1,403.5
2632,1062,4,3,339.97
2633,1063,45,3,438.8
2634,1063,75,1,271.99
2635,1063,98,3,40.14
2636,1064,45,2,438.8
2637,1064,53,2,184.19
2638,1064,8,3,303.0
2639,1064,32,1,188.24
2640,1065,89,1,378.86
2641,1066,22,1,44.01
2642,1066,69,2,486.08
2643,1066,5,2,48.03
2644,1067,35,1,40.34
2645,1067,90,2,104.57
2646,1067,76,1,459.65
2647,1067,41,2,118.38
2648,1068,63,1,342.45
2649,1069,64,3,376.68
2650,1069,98,3,40.14
2651,1069,44,1,457.0
2652,1070,26,2,39.43
2653,1070,82,1,47.4
2654,1070,69,1,486.08
2655,1070,37,2,126.18
2656,1071,29,3,433.91
2657,1071,96,1,296.21
2658,1071,92,3,326.69
2659,1071,13,3,380.61
2660,1072,55,1,379.11
2661,1072,45,1,438.8
2662,1072,84,2,384.09
2663,1072,65,2,173.39
2664,1073,26,2,39.43
2665,1073,52,2,449.42
2666,1073,80,3,123.53
2667,1074,3,3,74.07
2668,1074,91,3,202.5
2669,1075,28,3,492.68
2670,1075,96,2,296.21
2671,1075,35,3,40.34
2672,1075,69,3,486.08
2673,1076,73,3,306.44
2674,1076,81,1,439.61
2675,1076,67,1,6.61
2676,1076,47,2,200.84
2677,1077,56,2,80.66
2678,1077,41,1,118.38
2679,1077,82,1,47.4
2680,1078,83,1,408.93
2681,1078,33,3,336.74
2682,1078,77,1,165.46
2683,1079,25,1,290.79
2684,1079,32,2,188.24
2685,1080,55,3,379.11
2686,1080,5,1,48.03
2687,1080,21,2,66.79
2688,1080,18,1,52.87
2689,1081,85,3,331.58
2690,1081,23,3,415.56
2691,1081,6,3,20.73
2692,1082,11,2,114.12
2693,1083,53,2,184.19
2694,1084,51,3,374.77
2695,1085,74,3,190.09
2696,1086,64,1,376.68
2697,1086,31,3,417.88
2698,1086,16,2,478.82
2699,1087,96,3,296.21
2700,1087,31,2,417.88
2701,1087,28,1,492.68
2702,1087,14,1,350.58
2703,1088,53,2,184.19
2704,1088,76,1,459.65
2705,1088,63,3,342.45
2706,1088,48,3,232.13
2707,1089,61,3,431.09
2708,1089,32,2,188.24
2709,1089,19,2,303.84
2710,1089,61,3,431.09
2711,1090,83,3,408.93
2712,1091,89,3,378.86
2713,1092,40,3,343.88
2714,1092,90,2,104.57
2715,1092,88,1,482.36
2716,1092,69,1,486.08
2717,1093,51,2,374.77
2718,1094,39,1,345.64
2719,1094,21,2,66.79
2720,1095,5,2,48.03
2721,1095,11,2,114.12
2722,1095,61,3,431.09
2723,1095,53,2,184.19
2724,1096,21,3,66.79
2725,1097,54,3,257.22
2726,1097,94,3,64.9
2727,1097,95,2,36.69
2728,1098,83,3,408.93
2729,1099,1,2,60.11
2730,1099,26,3,39.43
2731,1100,15,1,142.55
2732,1101,77,3,165.46
2733,1101,53,2,184.19
2734,1102,34,1,468.64
2735,1102,88,3,482.36
2736,1103,26,1,39.43
2737,1103,54,2,257.22
2738,1103,24,2,443.3
2739,1104,3,1,74.07
2740,1104,72,3,421.63
2741,1105,60,1,266.91
2742,1106,7,2,113.23
2743,1106,80,2,123.53
2744,1107,48,1,232.13
2745,1108,92,3,326.69
2746,1109,87,2,436.85
2747,1109,16,1,478.82
2748,1109,92,1,326.69
2749,1109,25,2,290.79
2750,1110,17,2,55.59
2751,1110,27,3,117.81
2752,1110,28,2,492.68
2753,1110,94,3,64.9
2754,1111,19,1,303.84
2755,1111,38,2,192.83
2756,1111,31,3,417.88
2757,1111,58,1,300.22
2758,1112,11,1,114.12
2759,1112,61,1,431.09
2760,1112,42,3,403.5
2761,1112,51,3,374.77
2762,1113,95,3,36.69
2763,1113,33,1,336.74
2764,1113,13,3,380.61
2765,1113,8,1,303.0
2766,1114,46,3,110.25
2767,1114,86,3,86.74
2768,1114,91,3,202.5
2769,1114,6,1,20.73
2770,1115,39,2,345.64
2771,1115,86,2,86.74
2772,1115,17,3,55.59
2773,1115,6,3,20.73
2774,1116,44,2,457.0
2775,1116,17,1,55.59
2776,1116,41,3,118.38
2777,1116,68,2,438.55
2778,1117,6,1,20.73
2779,1117,64,2,376.68
2780,1117,96,2,296.21
2781,1118,79,2,439.97
2782,1118,67,2,6.61
2783,1118,56,1,80.66
2784,1119,98,1,40.14
2785,1119,72,3,421.63
2786,1119,82,2,47.4
2787,1119,7,1,113.23
2788,1120,5,2,48.03
2789,1120,34,1,468.64
2790,1121,64,1,376.68
2791,1122,59,2,193.9
2792,1122,15,3,142.55
2793,1122,19,1,303.84
2794,1122,45,1,438.8
2795,1123,22,3,44.01
2796,1123,66,2,220.21
2797,1124,75,1,271.99
2798,1124,68,3,438.55
2799,1125,32,2,188.24
2800,1126,4,2,339.97
2801,1126,88,3,482.36
2802,1126,16,2,478.82
2803,1127,42,1,403.5
2804,1128,59,3,193.9
2805,1128,35,3,40.34
2806,1128,85,1,331.58
2807,1128,43,1,137.53
2808,1129,42,3,403.5
2809,1129,94,3,64.9
2810,1129,17,1,55.59
2811,1129,7,3,113.23
2812,1130,96,1,296.21
2813,1131,12,2,142.7
2814,1131,33,1,336.74
2815,1131,31,2,417.88
2816,1131,12,1,142.7
2817,1132,100,2,453.18
2818,1132,37,3,126.18
2819,1132,97,3,296.28
2820,1132,20,1,366.22
2821,1133,95,2,36.69
2822,1133,88,3,482.36
2823,1133,17,2,55.59
2824,1133,86,1,86.74
2825,1134,63,2,342.45
2826,1134,50,2,282.88
2827,1135,12,2,142.7
2828,1135,48,3,232.13
2829,1135,24,2,443.3
2830,1135,81,2,439.61
2831,1136,60,3,266.91
2832,1136,29,3,433.91
2833,1136,88,3,482.36
2834,1137,38,2,192.83
2835,1138,39,1,345.64
2836,1138,17,3,55.59
2837,1138,39,1,345.64
2838,1138,67,2,6.61
2839,1139,6,3,20.73
2840,1140,13,2,380.61
2841,1140,85,3,331.58
2842,1140,73,2,306.44
2843,1140,46,2,110.25
2844,1141,15,3,142.55
2845,1142,51,1,374.77
2846,1142,11,2,114.12
2847,1143,76,3,459.65
2848,1143,59,3,193.9
2849,1143,58,3,300.22
2850,1144,28,1,492.68
2851,1144,11,3,114.12
2852,1145,56,3,80.66
2853,1146,2,1,141.14
2854,1147,85,3,331.58
2855,1147,78,3,60.37
2856,1147,63,2,342.45
2857,1147,80,3,123.53
2858,1148,39,1,345.64
2859,1148,17,1,55.59
2860,1148,2,1,141.14
2861,1148,15,1,142.55
2862,1149,27,2,117.81
2863,1150,56,3,80.66
2864,1150,69,1,486.08
2865,1151,19,2,303.84
2866,1151,55,1,379.11
2867,1151,15,1,142.55
2868,1151,20,3,366.22
2869,1152,61,1,431.09
2870,1152,58,3,300.22
2871,1152,32,1,188.24
2872,1152,38,3,192.83
2873,1153,43,1,137.53
2874,1154,54,2,257.22
2875,1154,95,3,36.69
2876,1154,77,3,165.46
2877,1154,71,2,435.91
2878,1155,66,3,220.21
2879,1155,93,3,450.31
2880,1155,87,2,436.85
2881,1155,30,3,142.6
2882,1156,74,2,190.09
2883,1156,71,1,435.91
2884,1156,35,3,40.34
2885,1156,54,2,257.22
2886,1157,58,3,300.22
2887,1157,56,1,80.66
2888,1157,21,2,66.79
2889,1158,57,1,397.08
2890,1158,65,1,173.39
2891,1158,76,3,459.65
2892,1159,17,2,55.59
2893,1159,93,3,450.31
2894,1159,50,2,282.88
2895,1159,87,3,436.85
2896,1160,21,3,66.79
2897,1160,27,2,117.81
2898,1160,89,3,378.86
2899,1160,12,3,142.7
2900,1161,21,3,66.79
2901,1161,63,1,342.45
2902,1162,39,1,345.64
2903,1162,27,3,117.81
2904,1162,7,1,113.23
2905,1162,46,2,110.25
2906,1163,65,1,173.39
2907,1163,9,2,103.42
2908,1164,16,3,478.82
2909,1164,29,2,433.91
2910,1165,99,1,34.14
2911,1165,99,3,34.14
2912,1165,35,1,40.34
2913,1166,91,1,202.5
2914,1167,97,1,296.28
2915,1167,14,3,350.58
2916,1167,79,1,439.97
2917,1167,72,1,421.63
2918,1168,27,2,117.81
2919,1169,98,3,40.14
2920,1169,64,3,376.68
2921,1169,13,1,380.61
2922,1169,83,2,408.93
2923,1170,26,2,39.43
2924,1171,32,2,188.24
2925,1172,11,2,114.12
2926,1172,48,3,232.13
2927,1173,20,3,366.22
2928,1173,54,1,257.22
2929,1174,53,2,184.19
2930,1174,67,3,6.61
2931,1174,47,1,200.84
2932,1174,57,1,397.08
2933,1175,11,2,114.12
2934,1176,56,1,80.66
2935,1176,51,1,374.77
2936,1177,74,1,190.09
2937,1177,81,3,439.61
2938,1178,54,2,257.22
2939,1178,88,3,482.36
2940,1178,71,2,435.91
2941,1179,2,2,141.14
2942,1179,68,3,438.55
2943,1179,19,3,303.84
2944,1180,70,3,256.3
2945,1180,80,3,123.53
2946,1181,100,1,453.18
2947,1181,39,1,345.64
2948,1181,5,3,48.03
2949,1181,43,2,137.53
2950,1182,67,3,6.61
2951,1182,37,1,126.18
2952,1183,67,2,6.61
2953,1183,97,3,296.28
2954,1183,21,1,66.79
2955,1184,31,2,417.88
2956,1184,93,2,450.31
2957,1184,65,1,173.39
2958,1185,34,3,468.64
2959,1185,65,2,173.39
2960,1185,16,1,478.82
2961,1186,58,2,300.22
2962,1187,44,1,457.0
2963,1187,96,3,296.21
2964,1187,73,3,306.44
2965,1187,81,3,439.61
2966,1188,45,2,438.8
2967,1188,37,3,126.18
2968,1189,92,2,326.69
2969,1189,67,3,6.61
2970,1190,100,2,453.18
2971,1190,59,1,193.9
2972,1191,11,1,114.12
2973,1191,8,2,303.0
2974,1191,17,2,55.59
2975,1191,28,2,492.68
2976,1192,76,3,459.65
2977,1192,67,2,6.61
2978,1192,34,3,468.64
2979,1192,64,3,376.68
2980,1193,94,2,64.9
2981,1193,21,1,66.79
2982,1193,65,1,173.39
2983,1193,63,3,342.45
2984,1194,89,1,378.86
2985,1195,72,2,421.63
2986,1195,16,3,478.82
2987,1196,48,3,232.13
2988,1197,16,2,478.82
2989,1197,40,2,343.88
2990,1198,19,1,303.84
2991,1199,40,2,343.88
2992,1200,1,1,60.11
2993,1200,71,2,435.91
2994,1200,9,1,103.42
2995,1200,54,2,257.22
2996,1201,44,2,457.0
2997,1201,61,3,431.09
2998,1201,78,1,60.37
2999,1201,98,1,40.14
3000,1202,86,2,86.74
3001,1202,20,3,366.22
3002,1202,42,1,403.5
3003,1202,80,3,123.53
3004,1203,51,2,374.77
3005,1203,70,1,256.3
3006,1204,95,2,36.69
3007,1204,83,1,408.93
3008,1204,22,3,44.01
3009,1204,4,3,339.97
3010,1205,72,3,421.63
3011,1205,16,3,478.82
3012,1205,72,1,421.63
3013,1206,73,3,306.44
3014,1207,16,3,478.82
3015,1208,36,1,89.71
3016,1209,11,3,114.12
3017,1209,78,2,60.37
3018,1209,52,3,449.42
3019,1209,6,2,20.73
3020,1210,56,1,80.66
3021,1210,54,1,257.22
3022,1210,68,2,438.55
3023,1211,13,3,380.61
3024,1212,33,1,336.74
3025,1212,20,2,366.22
3026,1213,8,3,303.0
3027,1213,42,1,403.5
3028,1214,50,1,282.88
3029,1214,41,1,118.38
3030,1214,53,2,184.19
3031,1215,7,1,113.23
3032,1216,64,3,376.68
3033,1216,97,3,296.28
3034,1217,8,2,303.0
3035,1217,60,3,266.91
3036,1217,53,1,184.19
3037,1218,3,2,74.07
3038,1218,71,3,435.91
3039,1219,39,3,345.64
3040,1219,53,2,184.19
3041,1220,19,2,303.84
3042,1220,70,1,256.3
3043,1221,72,2,421.63
3044,1221,6,1,20.73
3045,1221,60,3,266.91
3046,1221,38,3,192.83
3047,1222,62,2,341.74
3048,1223,45,3,438.8
3049,1223,28,3,492.68
3050,1223,66,2,220.21
3051,1223,6,1,20.73
3052,1224,39,1,345.64
3053,1225,93,3,450.31
3054,1225,36,2,89.71
3055,1226,88,2,482.36
3056,1226,82,2,47.4
3057,1226,97,3,296.28
3058,1227,44,1,457.0
3059,1227,59,3,193.9
3060,1227,43,1,137.53
3061,1228,78,2,60.37
3062,1229,53,3,184.19
3063,1229,90,3,104.57
3064,1230,84,3,384.09
3065,1231,87,1,436.85
3066,1231,46,2,110.25
3067,1231,77,2,165.46
3068,1231,50,1,282.88
3069,1232,16,2,478.82
3070,1233,2,1,141.14
3071,1233,96,1,296.21
3072,1233,98,2,40.14
3073,1233,88,3,482.36
3074,1234,92,1,326.69
3075,1234,30,2,142.6
3076,1234,47,1,200.84
3077,1235,1,1,60.11
3078,1235,82,2,47.4
3079,1236,22,3,44.01
3080,1236,25,3,290.79
3081,1236,95,3,36.69
3082,1236,87,3,436.85
3083,1237,76,1,459.65
3084,1238,73,1,306.44
3085,1238,67,3,6.61
3086,1238,36,1,89.71
3087,1239,88,3,482.36
3088,1239,59,1,193.9
3089,1239,55,3,379.11
3090,1240,42,2,403.5
3091,1241,16,3,478.82
3092,1241,67,2,6.61
3093,1241,64,2,376.68
3094,1242,7,2,113.23
3095,1242,54,3,257.22
3096,1243,25,2,290.79
3097,1243,11,3,114.12
3098,1243,4,3,339.97
3099,1243,29,3,433.91
3100,1244,26,1,39.43
3101,1244,43,2,137.53
3102,1245,4,2,339.97
3103,1246,33,1,336.74
3104,1246,14,2,350.58
3105,1246,31,2,417.88
3106,1247,67,1,6.61
3107,1247,10,3,352.16
3108,1247,80,2,123.53
3109,1248,75,1,271.99
3110,1248,11,1,114.12
3111,1248,5,2,48.03
3112,1248,41,3,118.38
3113,1249,57,1,397.08
3114,1250,9,1,103.42
3115,1250,87,1,436.85
3116,1250,72,1,421.63
3117,1250,38,2,192.83
3118,1251,30,3,142.6
3119,1251,85,3,331.58
3120,1251,2,2,141.14
3121,1251,50,2,282.88
3122,1252,44,3,457.0
3123,1253,59,3,193.9
3124,1254,14,1,350.58
3125,1255,74,1,190.09
3126,1255,82,3,47.4
3127,1256,93,3,450.31
3128,1256,57,1,397.08
3129,1256,32,1,188.24
3130,1256,6,1,20.73
3131,1257,66,3,220.21
3132,1257,97,2,296.28
3133,1257,40,3,343.88
3134,1257,70,1,256.3
3135,1258,38,2,192.83
3136,1258,2,3,141.14
3137,1258,76,3,459.65
3138,1259,65,3,173.39
3139,1259,7,2,113.23
3140,1260,82,1,47.4
3141,1260,9,2,103.42
3142,1261,77,3,165.46
3143,1261,43,3,137.53
3144,1261,73,2,306.44
3145,1261,79,2,439.97
3146,1262,59,1,193.9
3147,1263,82,1,47.4
3148,1264,31,2,417.88
3149,1264,95,2,36.69
3150,1265,52,1,449.42
3151,1265,1,2,60.11
3152,1266,72,1,421.63
3153,1267,81,3,439.61
3154,1267,98,2,40.14
3155,1268,26,2,39.43
3156,1268,23,1,415.56
3157,1269,44,3,457.0
3158,1269,32,1,188.24
3159,1270,13,1,380.61
3160,1270,87,1,436.85
3161,1270,49,3,74.12
3162,1271,27,2,117.81
3163,1271,59,1,193.9
3164,1271,48,2,232.13
3165,1272,92,1,326.69
3166,1272,16,1,478.82
3167,1272,17,1,55.59
3168,1272,25,3,290.79
3169,1273,77,2,165.46
3170,1273,82,1,47.4
3171,1273,6,3,20.73
3172,1274,20,2,366.22
3173,1274,32,1,188.24
3174,1274,81,2,439.61
3175,1275,27,3,117.81
3176,1275,11,2,114.12
3177,1275,85,3,331.58
3178,1275,9,1,103.42
3179,1276,64,3,376.68
3180,1276,60,1,266.91
3181,1276,42,3,403.5
3182,1277,92,2,326.69
3183,1277,61,2,431.09
3184,1277,75,2,271.99
3185,1277,82,3,47.4
3186,1278,26,2,39.43
3187,1278,31,2,417.88
3188,1279,74,1,190.09
3189,1279,48,2,232.13
3190,1279,71,1,435.91
3191,1279,18,1,52.87
3192,1280,30,3,142.6
3193,1280,6,2,20.73
3194,1280,66,3,220.21
3195,1281,56,2,80.66
3196,1281,48,2,232.13
3197,1281,41,2,118.38
3198,1281,49,1,74.12
3199,1282,83,1,408.93
3200,1282,46,1,110.25
3201,1282,38,3,192.83
3202,1283,36,1,89.71
3203,1284,5,3,48.03
3204,1284,26,2,39.43
3205,1284,26,3,39.43
3206,1285,25,3,290.79
3207,1285,78,1,60.37
3208,1285,97,3,296.28
3209,1286,2,2,141.14
3210,1286,37,2,126.18
3211,1286,52,2,449.42
3212,1287,61,3,431.09
3213,1288,51,1,374.77
3214,1288,30,3,142.6
3215,1289,67,3,6.61
3216,1289,71,2,435.91
3217,1290,11,2,114.12
3218,1290,25,2,290.79
3219,1290,99,3,34.14
3220,1291,72,1,421.63
3221,1291,48,1,232.13
3222,1291,74,1,190.09
3223,1291,40,3,343.88
3224,1292,44,1,457.0
3225,1292,54,2,257.22
3226,1292,88,2,482.36
3227,1293,42,3,403.5
3228,1293,3,3,74.07
3229,1293,5,1,48.03
3230,1294,73,3,306.44
3231,1294,78,3,60.37
3232,1294,74,2,190.09
3233,1295,9,3,103.42
3234,1295,50,1,282.88
3235,1295,61,1,431.09
3236,1295,43,3,137.53
3237,1296,12,1,142.7
3238,1296,14,3,350.58
3239,1296,71,1,435.91
3240,1297,4,1,339.97
3241,1297,26,1,39.43
