order_id,customer_id,order_date,status
1909,115,2026-01-22,completed
1910,327,2026-01-31,completed
1911,79,2025-10-27,completed
1912,18,2026-08-15,completed
1913,289,2026-05-09,returned
1914,273,2026-06-17,completed
1915,81,2025-12-19,completed
1916,214,2025-10-16,returned
1917,286,2026-07-09,pending
1918,312,2026-04-22,cancelled
1919,113,2026-04-13,completed
1920,93,2026-03-08,cancelled
1921,396,2026-03-13,completed
1922,493,2026-08-14,completed
1923,255,2025-10-13,pending
1924,274,2025-11-18,pending
1925,500,2026-06-21,completed
1926,72,2026-03-17,completed
1927,376,2026-06-30,completed
1928,129,2026-01-07,completed
1929,284,2026-03-05,completed
1930,449,2026-03-19,completed
1931,297,2026-03-05,completed
1932,409,2025-10-01,completed
1933,371,2025-10-02,returned
1934,351,2026-05-15,completed
1935,399,2026-08-05,completed
1936,425,2026-01-31,pending
1937,368,2026-05-06,cancelled
1938,371,2025-10-17,completed
1939,170,2026-06-06,completed
1940,253,2025-12-24,pending
1941,360,2025-11-08,completed
1942,149,2026-01-31,completed
1943,83,2025-10-29,completed
1944,382,2026-02-13,pending
1945,133,2026-07-03,completed
1946,157,2026-03-21,completed
1947,371,2026-09-12,completed
1948,162,2026-01-28,completed
1949,9,2025-10-02,completed
1950,160,2026-01-06,completed
1951,406,2025-11-16,completed
1952,469,2026-04-14,completed
1953,461,2026-06-09,completed
1954,322,2026-04-05,completed
1955,277,2025-09-29,cancelled
1956,269,2026-03-05,completed
1957,355,2026-02-10,pending
1958,144,2025-12-11,completed
1959,157,2026-04-23,completed
1960,246,2026-04-27,completed
1961,39,2026-03-02,completed
1962,245,2026-01-22,completed
1963,6,2026-09-15,completed
1964,400,2026-06-24,completed
1965,92,2026-06-26,completed
1966,142,2026-08-29,completed
1967,165,2026-07-25,cancelled
1968,50,2026-03-26,cancelled
1969,392,2025-10-31,completed
1970,352,2025-10-07,completed
1971,82,2026-07-05,completed
1972,336,2026-08-20,completed
1973,76,2026-07-28,completed
1974,203,2025-12-16,pending
1975,30,2026-03-27,returned
1976,105,2026-08-06,completed
1977,168,2026-08-15,completed
1978,440,2026-06-12,completed
1979,168,2025-12-19,pending
1980,312,2026-06-10,completed
1981,329,2026-09-02,completed
1982,39,2026-05-08,completed
1983,226,2026-04-03,completed
1984,397,2026-03-07,pending
1985,241,2026-08-03,completed
1986,311,2025-12-15,pending
1987,330,2025-11-24,completed
1988,225,2026-06-04,returned
1989,36,2025-11-22,pending
1990,274,2026-05-10,completed
1991,314,2026-02-08,completed
1992,222,2025-12-12,pending
1993,296,2026-05-19,completed
1994,6,2025-11-05,completed
1995,336,2026-02-08,completed
1996,107,2026-05-21,completed
1997,310,2026-06-07,cancelled
1998,278,2026-03-24,completed
1999,477,2026-05-09,completed
2000,140,2026-05-17,completed
2001,451,2026-01-05,cancelled
2002,27,2026-01-01,completed
2003,261,2025-09-22,cancelled
2004,63,2026-08-02,cancelled
2005,411,2026-06-18,completed
2006,206,2025-11-01,returned
2007,486,2026-06-06,completed
2008,155,2026-07-21,completed
2009,416,2026-02-19,completed
2010,92,2025-10-23,completed
2011,242,2026-09-01,pending
2012,445,2025-12-16,pending
2013,91,2026-03-03,cancelled
2014,452,2025-09-29,cancelled
2015,208,2026-02-04,completed
2016,457,2026-08-27,completed
2017,392,2026-05-04,completed
2018,461,2025-11-11,completed
2019,440,2026-08-27,completed
2020,242,2026-01-29,cancelled
2021,344,2025-12-30,pending
2022,414,2026-07-31,cancelled
2023,369,2025-11-22,completed
2024,130,2026-06-30,completed
2025,266,2026-06-05,completed
2026,76,2026-01-28,completed
2027,325,2026-04-01,completed
2028,19,2025-11-22,pending
2029,294,2025-11-24,completed
2030,234,2026-07-28,completed
2031,458,2026-06-08,completed
2032,440,2026-05-17,completed
2033,66,2026-03-05,completed
2034,233,2026-01-05,completed
2035,205,2026-07-01,pending
2036,103,2026-07-27,pending
2037,270,2026-03-21,completed
2038,83,2026-09-01,completed
2039,433,2026-03-28,cancelled
2040,144,2026-08-16,completed
2041,371,2025-09-23,cancelled
2042,364,2025-12-06,completed
2043,388,2025-10-24,completed
2044,202,2025-12-12,pending
2045,73,2026-05-28,cancelled
2046,301,2026-03-23,cancelled
2047,143,2026-07-15,pending
2048,268,2025-12-24,completed
2049,308,2026-06-07,completed
2050,452,2025-11-03,returned
2051,240,2026-04-26,completed
2052,117,2026-05-28,completed
2053,493,2026-05-19,completed
2054,31,2026-01-17,completed
2055,170,2025-12-30,completed
2056,126,2026-05-06,completed
2057,55,2026-09-13,returned
2058,23,2025-12-30,completed
2059,62,2025-11-28,returned
2060,464,2025-12-03,completed
2061,444,2026-09-04,completed
2062,94,2026-07-13,completed
2063,436,2025-11-25,cancelled
2064,403,2026-03-26,completed
2065,333,2026-04-17,completed
2066,317,2026-08-04,completed
2067,48,2025-10-29,completed
2068,105,2026-06-08,completed
2069,10,2026-07-07,completed
2070,277,2026-07-06,completed
2071,48,2025-10-17,pending
2072,473,2026-06-02,completed
2073,424,2026-02-28,completed
2074,116,2026-03-04,pending
2075,417,2026-08-02,completed
2076,495,2025-10-30,completed
2077,436,2025-10-02,completed
2078,222,2026-09-07,completed
2079,492,2025-12-12,completed
2080,471,2025-10-18,pending
2081,361,2026-05-21,completed
2082,237,2026-03-14,completed
2083,334,2025-11-03,completed
2084,35,2026-05-08,returned
2085,253,2026-09-15,completed
2086,160,2025-09-29,completed
2087,394,2026-02-10,completed
2088,302,2025-09-27,completed
2089,273,2025-10-13,completed
2090,398,2025-10-15,pending
2091,375,2026-06-16,completed
2092,295,2026-06-20,pending
2093,161,2026-03-15,completed
2094,181,2026-09-01,returned
2095,386,2026-09-12,completed
2096,193,2025-10-19,completed
2097,4,2026-09-01,completed
2098,98,2026-07-26,completed
2099,193,2026-06-27,completed
2100,480,2026-06-05,completed
2101,57,2026-03-25,completed
2102,256,2025-09-18,completed
2103,282,2026-08-14,pending
2104,124,2025-11-30,returned
2105,388,2025-09-24,pending
2106,341,2026-07-08,completed
2107,392,2026-04-17,completed
2108,166,2026-01-15,completed
2109,272,2026-02-13,pending
2110,462,2026-04-04,completed
2111,275,2026-07-18,completed
2112,449,2026-03-25,completed
2113,24,2025-09-19,cancelled
2114,458,2026-05-24,completed
2115,329,2026-01-15,completed
2116,462,2026-05-06,completed
2117,425,2026-03-16,completed
2118,453,2026-06-08,cancelled
2119,7,2026-07-13,completed
2120,356,2026-04-21,completed
2121,83,2026-09-01,cancelled
2122,368,2026-08-13,cancelled
2123,204,2026-08-16,pending
2124,67,2026-08-03,completed
2125,57,2026-05-21,completed
2126,44,2026-02-05,pending
2127,317,2026-04-26,completed
2128,341,2026-01-19,cancelled
2129,24,2026-08-05,completed
2130,238,2025-10-12,completed
2131,80,2026-04-23,cancelled
2132,323,2026-07-07,completed
2133,84,2026-07-30,completed
2134,275,2026-05-06,completed
2135,75,2026-04-13,cancelled
2136,31,2025-10-24,pending
2137,20,2025-12-30,completed
2138,423,2025-12-08,cancelled
2139,253,2026-03-27,completed
2140,452,2026-01-18,completed
2141,495,2025-09-24,returned
2142,75,2025-11-04,completed
2143,484,2026-09-14,completed
2144,168,2025-11-25,completed
2145,113,2026-07-10,pending
2146,462,2025-11-11,completed
2147,279,2025-12-02,completed
2148,174,2026-04-23,completed
2149,94,2025-11-08,cancelled
2150,199,2025-12-11,completed
2151,395,2025-12-24,completed
2152,68,2026-01-16,pending
2153,348,2025-10-13,completed
2154,6,2025-12-17,cancelled
2155,162,2025-09-28,cancelled
2156,187,2026-06-15,completed
2157,150,2026-06-09,completed
2158,274,2025-11-01,cancelled
2159,436,2026-03-30,cancelled
2160,467,2026-08-25,completed
2161,244,2025-09-30,completed
2162,420,2026-01-27,completed
2163,178,2025-09-22,cancelled
2164,92,2026-07-01,completed
2165,494,2025-12-10,completed
2166,320,2026-08-23,cancelled
2167,252,2026-02-18,completed
2168,158,2026-09-03,completed
2169,43,2026-06-14,completed
2170,7,2026-03-24,pending
2171,104,2025-10-20,cancelled
2172,189,2026-06-15,pending
2173,100,2026-02-18,completed
2174,443,2026-07-21,completed
2175,414,2026-08-24,pending
2176,80,2026-08-26,completed
2177,372,2026-08-01,completed
2178,325,2025-10-05,cancelled
2179,30,2026-08-04,pending
2180,369,2026-01-25,returned
2181,121,2026-02-07,completed
2182,322,2026-04-25,completed
2183,376,2026-07-11,completed
2184,261,2026-06-21,completed
2185,296,2026-02-03,returned
2186,98,2026-05-23,completed
2187,153,2025-10-11,completed
2188,273,2026-08-25,completed
2189,178,2025-12-01,cancelled
2190,42,2026-08-29,completed
2191,359,2026-06-22,completed
2192,374,2025-12-16,pending
2193,162,2026-01-17,completed
2194,355,2025-10-04,completed
2195,379,2026-02-19,pending
2196,9,2026-04-04,completed
2197,50,2026-02-21,completed
2198,157,2025-10-24,pending
2199,223,2026-05-02,completed
2200,494,2026-03-11,completed
2201,267,2026-06-21,cancelled
2202,325,2026-05-08,completed
2203,68,2025-11-06,completed
2204,498,2025-12-01,completed
2205,215,2026-03-25,completed
2206,286,2025-12-20,completed
2207,499,2026-06-16,cancelled
2208,457,2025-09-29,completed
2209,321,2025-12-12,completed
2210,407,2026-08-09,pending
2211,116,2025-09-16,completed
2212,491,2026-03-27,completed
2213,311,2026-02-25,completed
2214,270,2025-11-25,pending
2215,135,2026-01-02,completed
2216,42,2026-03-08,completed
2217,82,2026-05-17,completed
2218,312,2026-04-04,completed
2219,65,2026-08-08,completed
2220,194,2025-11-03,completed
2221,331,2025-10-01,completed
2222,372,2025-12-09,pending
2223,79,2026-01-29,completed
2224,499,2026-06-06,completed
2225,386,2025-10-04,completed
2226,282,2026-05-17,pending
2227,118,2026-02-27,completed
2228,433,2026-05-26,completed
2229,167,2026-04-24,completed
2230,358,2025-10-02,completed
2231,303,2026-01-27,completed
2232,361,2026-04-09,completed
2233,5,2026-05-31,cancelled
2234,429,2026-07-06,completed
2235,335,2025-12-28,completed
2236,497,2025-11-20,completed
2237,104,2025-09-20,pending
2238,239,2026-09-14,completed
2239,14,2026-09-13,completed
2240,486,2026-04-16,pending
2241,289,2025-11-14,completed
2242,438,2026-06-18,completed
2243,478,2026-05-31,completed
2244,332,2026-05-01,completed
2245,396,2026-05-02,completed
2246,136,2026-06-22,completed
2247,407,2026-04-12,completed
2248,357,2026-01-30,completed
2249,356,2026-06-27,completed
2250,195,2026-01-01,completed
2251,34,2026-04-05,returned
2252,14,2026-04-24,completed
2253,334,2026-04-22,completed
2254,188,2026-06-09,completed
2255,463,2026-05-21,completed
2256,210,2026-09-09,completed
2257,347,2026-02-28,completed
2258,475,2026-08-06,completed
2259,76,2026-01-01,completed
2260,204,2026-03-29,completed
2261,132,2026-01-27,cancelled
2262,405,2026-02-02,completed
2263,430,2026-08-29,pending
2264,354,2025-12-14,pending
2265,331,2026-01-13,completed
2266,255,2025-10-22,completed
2267,125,2025-09-22,pending
2268,10,2026-03-17,completed
2269,425,2026-01-06,pending
2270,233,2026-04-29,returned
2271,200,2026-09-06,completed
2272,305,2025-11-25,completed
2273,442,2025-11-18,pending
2274,302,2025-11-23,completed
2275,390,2025-11-21,cancelled
2276,474,2026-06-27,completed
2277,284,2026-07-11,pending
2278,443,2025-12-31,completed
2279,37,2025-11-05,completed
2280,131,2026-09-04,completed
2281,220,2026-02-09,completed
2282,129,2026-04-07,completed
2283,95,2026-08-24,completed
2284,69,2026-02-11,pending
2285,189,2026-05-29,pending
2286,216,2026-09-12,completed
2287,46,2026-03-07,completed
2288,14,2026-02-07,completed
2289,281,2025-10-28,completed
2290,61,2026-06-21,completed
2291,384,2026-09-05,pending
2292,263,2025-09-26,pending
2293,138,2026-02-23,completed
2294,165,2026-06-16,cancelled
2295,90,2026-01-06,completed
2296,67,2026-08-26,cancelled
2297,39,2026-06-07,completed
2298,482,2026-03-24,completed
2299,401,2025-12-04,completed
2300,232,2026-05-18,completed
2301,488,2026-04-23,pending
2302,397,2026-01-25,completed
2303,289,2025-12-13,completed
2304,144,2026-08-28,completed
2305,263,2025-11-04,completed
2306,252,2026-08-09,returned
2307,139,2026-06-19,cancelled
2308,291,2026-07-17,completed
2309,137,2026-09-09,completed
2310,153,2026-07-15,completed
2311,299,2026-08-09,completed
2312,450,2026-09-01,completed
2313,95,2026-08-05,cancelled
2314,277,2025-10-28,completed
2315,203,2025-11-06,completed
2316,300,2026-05-27,pending
2317,245,2026-04-26,completed
2318,23,2026-01-17,pending
2319,475,2026-04-04,pending
2320,321,2026-07-22,pending
2321,294,2025-11-07,pending
2322,392,2026-04-19,completed
2323,316,2026-01-24,returned
2324,125,2026-05-20,completed
2325,3,2026-02-20,completed
2326,120,2025-12-21,completed
2327,229,2026-06-28,completed
2328,253,2026-02-01,completed
2329,431,2026-01-31,completed
2330,309,2026-02-10,pending
2331,129,2025-10-11,pending
2332,353,2026-07-15,cancelled
2333,367,2025-09-20,pending
2334,230,2026-03-10,cancelled
2335,180,2026-02-17,completed
2336,332,2026-05-18,completed
2337,391,2026-05-23,completed
2338,27,2025-11-07,completed
2339,447,2025-11-23,cancelled
2340,36,2026-03-27,completed
2341,295,2026-04-12,completed
2342,460,2026-09-08,completed
2343,366,2026-06-16,completed
2344,275,2025-12-16,completed
2345,404,2025-11-24,completed
2346,258,2025-12-21,completed
2347,87,2026-04-01,completed
2348,295,2025-12-12,pending
2349,329,2026-07-03,completed
2350,71,2026-01-06,completed
2351,457,2026-03-20,completed
2352,270,2026-05-02,cancelled
2353,107,2025-09-29,completed
2354,155,2025-09-25,completed
2355,398,2026-09-01,completed
2356,73,2026-03-09,completed
2357,131,2025-12-05,completed
2358,127,2025-09-17,cancelled
2359,29,2026-07-23,completed
2360,246,2026-02-20,completed
2361,53,2026-02-04,completed
2362,192,2026-08-04,completed
2363,28,2025-10-07,pending
2364,223,2025-10-05,pending
2365,375,2026-07-17,pending
2366,171,2026-06-21,completed
2367,49,2026-03-18,completed
2368,490,2025-10-12,completed
2369,471,2026-05-17,completed
2370,137,2026-07-10,pending
2371,470,2026-01-15,returned
2372,437,2026-09-04,completed
2373,342,2026-07-24,completed
2374,268,2025-10-02,completed
2375,141,2025-10-09,completed
2376,412,2026-03-27,cancelled
2377,116,2026-04-27,pending
2378,359,2025-12-26,completed
2379,155,2025-12-31,completed
2380,398,2026-04-24,completed
2381,419,2026-07-25,completed
2382,452,2026-01-10,returned
2383,413,2026-02-27,completed
2384,438,2026-06-25,completed
2385,6,2026-07-27,completed
2386,92,2026-03-24,completed
2387,294,2026-07-31,completed
2388,300,2026-08-28,completed
2389,422,2026-05-07,cancelled
2390,305,2026-05-02,completed
2391,72,2025-10-03,completed
2392,256,2026-01-27,completed
2393,244,2026-05-06,pending
2394,216,2025-12-22,pending
2395,125,2026-08-08,completed
2396,450,2026-02-23,completed
2397,78,2026-04-22,pending
2398,369,2026-02-05,completed
2399,481,2025-10-06,pending
2400,27,2026-08-26,completed
2401,403,2026-08-05,pending
2402,339,2026-06-07,completed
2403,49,2026-06-21,completed
2404,255,2026-02-12,returned
2405,396,2025-11-01,completed
2406,55,2025-11-04,completed
2407,339,2025-09-22,cancelled
2408,102,2026-07-04,completed
2409,304,2026-06-14,completed
2410,244,2026-03-14,pending
2411,137,2026-05-01,completed
2412,465,2026-03-07,completed
2413,205,2026-02-02,completed
2414,276,2025-10-02,pending
2415,256,2025-11-12,returned
2416,401,2026-05-28,completed
2417,92,2026-04-23,completed
2418,170,2026-06-23,completed
2419,151,2025-12-20,completed
2420,160,2026-02-07,returned
2421,449,2026-03-25,completed
2422,400,2026-03-29,pending
2423,258,2025-10-09,pending
2424,405,2025-11-25,completed
2425,373,2025-11-28,completed
2426,76,2025-12-08,completed
2427,176,2026-08-24,cancelled
2428,328,2026-08-30,completed
2429,429,2026-01-07,completed
2430,20,2026-06-03,completed
2431,10,2025-11-16,returned
2432,443,2026-01-19,completed
2433,394,2026-09-01,completed
2434,373,2025-10-24,pending
2435,404,2026-04-02,pending
2436,441,2025-10-13,completed
2437,145,2025-09-18,completed
2438,210,2026-07-22,completed
2439,310,2026-08-10,completed
2440,50,2025-11-14,returned
2441,411,2025-10-22,completed
2442,432,2026-04-23,pending
2443,480,2025-09-15,completed
2444,161,2025-10-26,cancelled
2445,50,2026-06-16,cancelled
2446,23,2025-12-11,completed
2447,483,2026-03-21,completed
2448,334,2026-05-18,cancelled
2449,242,2025-11-02,completed
2450,124,2026-03-15,returned
2451,450,2026-04-12,completed
2452,222,2026-01-19,completed
2453,468,2025-10-29,completed
2454,333,2025-12-03,completed
2455,304,2025-10-12,completed
2456,63,2026-05-17,returned
2457,129,2026-01-01,pending
2458,70,2025-12-20,returned
2459,58,2025-10-03,pending
2460,176,2026-09-01,completed
2461,446,2026-07-28,completed
2462,441,2026-01-11,completed
2463,441,2025-11-05,cancelled
2464,27,2026-02-06,completed
2465,106,2026-03-20,completed
2466,244,2026-09-06,pending
2467,180,2025-10-19,completed
2468,431,2025-12-24,completed
2469,332,2026-09-14,completed
2470,58,2025-12-10,completed
2471,266,2025-11-28,pending
2472,389,2025-12-15,returned
2473,78,2025-10-22,returned
2474,176,2026-03-06,completed
2475,371,2025-10-24,pending
2476,344,2025-11-05,pending
2477,168,2026-03-03,completed
2478,254,2026-07-01,completed
2479,54,2026-05-17,completed
2480,241,2025-11-16,completed
2481,501,2025-11-22,completed
2482,191,2025-09-20,completed
2483,303,2025-11-13,cancelled
2484,62,2025-10-18,completed
2485,24,2026-03-13,completed
2486,476,2026-07-12,pending
2487,259,2026-03-30,completed
2488,286,2025-11-20,completed
2489,323,2026-05-02,completed
2490,377,2025-12-19,completed
2491,33,2026-08-21,completed
2492,373,2026-02-15,cancelled
2493,429,2026-04-12,completed
2494,195,2026-01-17,completed
2495,45,2026-07-15,pending
2496,224,2026-06-29,completed
2497,286,2026-05-24,cancelled
2498,112,2026-02-22,returned
2499,476,2026-06-19,pending
2500,153,2026-07-29,completed
2501,360,2025-12-08,completed
2502,204,2026-07-13,cancelled
2503,450,2025-12-12,completed
2504,280,2025-10-27,cancelled
2505,270,2026-03-22,completed
2506,220,2026-04-01,completed
2507,47,2026-09-14,completed
2508,237,2026-02-11,completed
2509,398,2026-01-16,completed
2510,44,2026-04-12,completed
2511,99,2026-02-26,completed
2512,333,2026-06-12,completed
2513,182,2026-03-14,completed
2514,150,2026-05-30,pending
2515,297,2026-04-02,completed
2516,424,2026-05-06,pending
2517,242,2026-02-09,completed
2518,455,2026-08-20,completed
2519,142,2025-10-28,completed
2520,118,2026-03-09,returned
2521,194,2025-10-07,pending
2522,29,2026-07-27,completed
2523,237,2026-03-15,completed
2524,400,2026-08-10,completed
2525,412,2026-03-23,completed
2526,429,2026-07-07,completed
2527,377,2026-07-26,completed
2528,266,2025-09-20,completed
2529,139,2026-06-21,completed
2530,206,2026-01-30,completed
2531,343,2025-11-06,pending
2532,371,2026-05-14,pending
2533,151,2025-11-16,cancelled
2534,208,2025-12-05,pending
2535,493,2026-01-20,cancelled
2536,242,2026-05-19,completed
2537,376,2025-10-16,completed
2538,93,2026-02-05,pending
2539,33,2026-07-31,completed
2540,124,2026-01-26,completed
2541,133,2026-06-26,completed
2542,115,2026-03-31,pending
2543,366,2026-02-25,completed
2544,48,2025-10-23,completed
2545,331,2025-12-20,completed
2546,41,2026-04-11,returned
2547,370,2026-06-10,cancelled
2548,108,2026-03-25,pending
2549,173,2026-06-23,pending
2550,430,2025-11-17,completed
2551,195,2026-09-09,completed
2552,453,2025-11-04,completed
2553,70,2026-04-10,cancelled
2554,38,2026-09-04,pending
2555,273,2026-06-18,completed
2556,389,2026-08-30,returned
2557,312,2026-04-07,completed
2558,173,2026-03-29,completed
2559,480,2026-05-22,completed
2560,426,2025-12-10,completed
2561,123,2026-05-01,completed
2562,384,2026-04-01,completed
2563,449,2026-06-28,returned
2564,47,2026-07-29,pending
2565,352,2026-08-29,completed
2566,132,2025-10-31,cancelled
2567,294,2026-08-17,completed
2568,150,2026-07-23,pending
2569,157,2026-07-04,cancelled
2570,401,2026-08-29,completed
2571,71,2026-05-26,completed
2572,372,2025-12-08,completed
2573,233,2026-07-20,completed
2574,261,2026-02-20,completed
2575,295,2026-06-05,completed
2576,132,2026-06-04,completed
2577,321,2025-12-15,cancelled
2578,330,2026-09-04,completed
2579,328,2026-05-10,returned
2580,152,2026-01-02,completed
2581,96,2026-04-24,pending
2582,208,2026-07-21,completed
2583,360,2026-04-26,completed
2584,228,2026-04-05,completed
2585,268,2025-10-09,completed
2586,462,2025-10-15,returned
2587,430,2026-01-19,pending
2588,463,2026-05-02,completed
2589,280,2026-03-19,completed
2590,210,2026-09-02,completed
2591,52,2026-06-16,completed
2592,294,2025-09-28,completed
2593,399,2026-05-12,completed
2594,437,2025-10-18,completed
2595,246,2026-08-19,pending
2596,438,2025-12-10,completed
2597,40,2026-04-02,completed
2598,486,2026-02-25,completed
2599,144,2026-03-08,completed
2600,29,2026-03-31,completed
2601,488,2026-09-05,completed
2602,140,2025-11-22,completed
2603,484,2026-08-22,completed
2604,345,2026-02-27,completed
2605,383,2026-02-01,cancelled
2606,13,2025-10-13,completed
2607,47,2026-04-27,cancelled
2608,57,2026-06-05,completed
2609,106,2026-05-15,pending
2610,85,2026-03-02,completed
2611,123,2026-04-26,pending
2612,194,2026-03-14,completed
2613,153,2026-04-01,completed
2614,444,2026-07-25,completed
2615,152,2026-04-13,completed
2616,147,2026-02-21,returned
2617,427,2026-03-15,completed
2618,89,2026-07-21,cancelled
2619,329,2026-07-18,completed
2620,478,2025-11-01,returned
2621,426,2026-03-22,completed
2622,280,2025-11-25,completed
2623,493,2026-09-13,pending
2624,476,2025-09-28,returned
2625,401,2026-05-08,pending
2626,194,2026-01-09,completed
2627,94,2026-03-25,completed
2628,449,2026-02-07,completed
2629,278,2025-11-22,returned
2630,209,2026-05-01,completed
2631,396,2025-12-10,cancelled
2632,169,2025-10-03,completed
2633,139,2025-12-22,completed
2634,410,2025-09-25,completed
2635,308,2026-08-08,pending
2636,174,2026-01-24,pending
2637,147,2026-09-13,completed
2638,122,2026-02-01,cancelled
2639,480,2026-04-29,completed
2640,341,2026-05-23,returned
2641,470,2026-04-11,completed
2642,385,2025-09-26,completed
2643,351,2025-10-30,completed
2644,454,2025-12-26,completed
2645,353,2026-04-01,completed
2646,65,2026-06-26,completed
2647,139,2026-01-18,completed
2648,97,2026-01-30,completed
2649,435,2025-12-15,completed
2650,135,2026-08-22,completed
2651,93,2026-02-05,cancelled
2652,115,2026-04-20,cancelled
2653,191,2025-11-25,completed
2654,202,2026-01-22,completed
2655,267,2026-07-10,completed
2656,149,2025-12-31,pending
2657,321,2026-05-06,completed
2658,308,2026-05-05,completed
2659,428,2025-11-02,pending
2660,109,2026-03-28,completed
2661,234,2026-04-13,completed
2662,319,2025-12-22,cancelled
2663,25,2026-02-05,completed
2664,20,2026-07-29,pending
2665,487,2026-07-29,returned
2666,186,2025-11-25,completed
2667,215,2026-09-01,completed
2668,277,2026-08-19,completed
2669,174,2026-08-23,returned
2670,495,2026-01-17,completed
2671,157,2025-11-14,returned
2672,221,2025-10-14,returned
2673,453,2026-05-22,completed
2674,302,2026-01-13,completed
2675,451,2026-03-29,pending
2676,37,2026-01-16,completed
2677,326,2026-09-12,completed
2678,147,2026-03-10,cancelled
2679,481,2026-08-15,completed
2680,5,2026-01-18,completed
2681,271,2025-11-15,completed
2682,70,2026-04-13,completed
2683,312,2026-02-09,completed
2684,321,2026-04-18,completed
2685,83,2026-07-29,completed
2686,363,2025-12-05,completed
2687,500,2026-03-27,completed
2688,168,2026-06-28,completed
2689,381,2026-01-28,completed
2690,283,2025-12-05,cancelled
2691,103,2026-09-12,completed
2692,491,2026-03-18,pending
2693,90,2026-04-07,completed
2694,377,2026-02-05,completed
2695,285,2026-01-26,completed
2696,361,2026-08-29,returned
2697,215,2026-03-13,completed
2698,484,2025-12-20,completed
2699,373,2026-02-03,completed
2700,37,2026-07-23,completed
2701,468,2026-01-11,completed
2702,364,2026-04-26,cancelled
2703,78,2026-06-18,completed
2704,205,2026-06-24,pending
2705,90,2025-12-29,completed
2706,252,2025-12-19,completed
2707,356,2025-09-17,pending
2708,275,2026-01-05,completed
2709,105,2026-05-01,completed
2710,166,2026-08-02,completed
2711,490,2026-08-08,completed
2712,331,2026-07-13,completed
2713,143,2025-10-12,completed
2714,297,2026-07-16,completed
2715,76,2026-08-15,completed
2716,82,2026-04-22,completed
2717,396,2025-11-14,pending
2718,197,2025-11-26,completed
2719,371,2026-07-16,completed
2720,475,2026-01-15,completed
2721,294,2025-12-10,completed
2722,450,2026-07-02,completed
2723,92,2025-10-16,completed
2724,73,2026-01-26,cancelled
2725,169,2026-02-06,returned
2726,10,2025-10-17,pending
2727,196,2025-12-31,pending
2728,337,2025-10-24,completed
2729,178,2026-07-14,completed
2730,219,2025-11-28,cancelled
2731,110,2025-12-03,pending
2732,248,2025-11-17,cancelled
2733,144,2026-04-29,completed
2734,371,2025-12-02,returned
2735,273,2026-02-15,completed
2736,135,2026-06-08,returned
2737,115,2026-08-28,pending
2738,187,2025-10-20,cancelled
2739,320,2026-07-04,completed
2740,486,2026-02-25,completed
2741,286,2026-01-09,completed
2742,21,2025-09-20,completed
2743,252,2026-04-30,completed
2744,266,2026-08-29,completed
2745,57,2025-11-08,returned
2746,102,2026-07-28,completed
2747,42,2026-07-05,returned
2748,412,2025-12-27,completed
2749,14,2026-06-23,completed
2750,362,2025-10-16,completed
2751,172,2026-06-26,completed
2752,474,2025-11-18,completed
2753,125,2026-02-02,pending
2754,161,2026-03-27,returned
2755,409,2026-09-15,completed
2756,385,2026-05-27,completed
2757,290,2026-03-25,pending
2758,35,2026-04-08,completed
2759,258,2026-04-24,completed
2760,254,2026-07-17,completed
2761,304,2026-06-19,completed
2762,310,2025-09-17,completed
2763,250,2026-01-25,completed
2764,294,2025-12-10,completed
2765,109,2026-03-22,pending
2766,36,2026-04-07,pending
2767,241,2026-06-22,completed
2768,342,2026-02-09,completed
2769,361,2026-08-06,pending
2770,322,2026-08-23,completed
2771,459,2026-04-07,completed
2772,269,2026-08-15,completed
2773,226,2026-06-25,cancelled
2774,25,2026-02-14,completed
2775,290,2026-08-30,completed
2776,420,2026-07-28,completed
2777,464,2026-04-16,completed
2778,138,2026-02-14,completed
2779,218,2026-06-18,completed
2780,347,2026-03-31,cancelled
2781,56,2025-12-26,pending
2782,25,2026-07-27,cancelled
2783,370,2025-11-04,completed
2784,7,2026-05-31,completed
2785,391,2026-03-20,completed
2786,138,2026-09-09,completed
2787,134,2026-08-07,completed
2788,296,2025-12-26,completed
2789,47,2026-05-04,completed
2790,129,2026-06-10,completed
2791,121,2026-02-16,completed
2792,263,2026-01-26,completed
2793,386,2026-07-29,completed
2794,221,2026-06-30,completed
2795,150,2026-07-20,completed
2796,66,2025-12-29,pending
2797,491,2026-03-17,cancelled
2798,428,2026-01-04,completed
2799,228,2026-04-27,completed
2800,320,2025-10-28,completed
2801,318,2025-10-15,pending
2802,318,2026-05-26,completed
2803,169,2026-09-10,completed
2804,71,2025-09-24,pending
2805,186,2026-08-22,completed
2806,351,2025-09-17,pending
2807,415,2025-09-29,completed
2808,298,2025-11-11,completed
2809,14,2026-01-05,completed
2810,26,2026-05-06,completed
2811,256,2026-04-17,completed
2812,218,2026-08-02,cancelled
2813,395,2025-10-11,completed
2814,219,2025-12-10,completed
2815,396,2026-05-08,completed
2816,313,2026-07-14,completed
2817,479,2026-09-12,completed
2818,152,2025-10-27,completed
2819,393,2026-01-12,completed
2820,55,2026-01-09,completed
2821,275,2025-11-30,pending
2822,266,2026-01-11,returned
2823,306,2026-03-09,cancelled
2824,211,2026-03-24,pending
2825,375,2026-05-04,completed
2826,119,2026-02-17,pending
2827,445,2026-06-12,pending
2828,181,2026-05-22,returned
